student_id,timestamp,heart_rate,skin_temp,movement_level,focus_score,emotional_state,ambient_light,ambient_noise,temperature,humidity,board_interaction,learning_material_access,quiz_score,assignment_completion,participation_level,target
1010,2024-09-01 11:59:00,80,37.3,6.7,0.38,happy,840,49,21.3,36.5,12,19,77,86,10,0
1024,2024-09-01 12:00:00,75,37.8,8.17,0.41,neutral,760,54,23.8,65.9,47,17,34,69,8,0
1062,2024-09-01 12:01:00,66,35.6,5.58,0.14,happy,849,34,25.0,44.7,23,3,49,12,4,0
1003,2024-09-01 12:02:00,68,37.6,5.51,0.54,stressed,652,77,22.3,40.2,47,2,39,8,4,1
1082,2024-09-01 12:03:00,111,37.1,1.59,0.33,neutral,845,79,24.5,57.7,23,16,56,37,7,0
1053,2024-09-01 12:04:00,116,36.7,4.14,0.59,stressed,631,54,21.4,64.4,33,5,41,31,0,1
1059,2024-09-01 12:05:00,100,37.4,1.51,0.45,stressed,345,41,22.4,47.7,38,3,85,15,4,0
1027,2024-09-01 12:06:00,102,35.3,9.73,0.75,neutral,671,55,27.3,61.6,3,8,34,80,10,0
1009,2024-09-01 12:07:00,83,35.8,6.85,0.28,happy,814,51,29.9,47.2,19,0,72,95,10,1
1084,2024-09-01 12:08:00,108,35.4,0.48,0.17,happy,557,30,21.9,57.7,12,1,79,31,10,1
1035,2024-09-01 12:09:00,85,37.7,4.77,0.7,happy,282,37,23.4,53.0,29,12,82,3,8,1
1079,2024-09-01 12:10:00,91,35.3,6.38,0.38,happy,358,65,23.5,65.8,36,7,66,54,10,1
1032,2024-09-01 12:11:00,102,37.9,0.96,0.56,happy,735,78,22.2,43.0,22,15,93,11,3,0
1058,2024-09-01 12:12:00,86,35.3,6.65,0.94,happy,985,32,22.0,60.8,43,17,59,50,3,0
1044,2024-09-01 12:13:00,100,37.0,1.77,0.48,neutral,369,51,21.3,57.4,12,14,23,27,8,1
1050,2024-09-01 12:14:00,78,37.0,4.08,0.15,stressed,912,79,29.1,63.6,40,4,0,5,6,1
1045,2024-09-01 12:15:00,67,37.8,6.26,0.43,neutral,720,69,26.5,54.3,47,9,49,3,1,0
1012,2024-09-01 12:16:00,96,36.0,3.65,0.48,stressed,450,50,22.9,48.4,37,9,73,7,1,1
1092,2024-09-01 12:17:00,65,36.0,3.81,0.77,neutral,838,50,22.6,32.0,44,13,94,28,7,1
1003,2024-09-01 12:18:00,78,37.5,8.44,0.2,stressed,287,60,25.9,63.6,13,19,54,26,3,1
1041,2024-09-01 12:19:00,102,37.9,3.09,0.35,stressed,601,30,27.0,66.4,35,12,55,60,9,0
1026,2024-09-01 12:20:00,82,35.1,6.55,0.05,neutral,276,70,22.5,48.0,40,15,21,59,4,0
1007,2024-09-01 12:21:00,61,36.9,8.49,0.7,happy,492,56,23.5,38.9,4,19,86,85,0,1
1045,2024-09-01 12:22:00,62,35.7,1.53,0.74,stressed,537,31,22.9,55.9,10,18,21,61,3,0
1007,2024-09-01 12:23:00,61,37.2,0.46,0.46,neutral,937,58,20.9,34.9,15,3,64,49,5,1
1088,2024-09-01 12:24:00,72,37.3,8.26,0.54,stressed,448,71,23.9,31.6,11,4,68,63,6,0
1025,2024-09-01 12:25:00,91,37.3,5.51,0.75,happy,919,75,25.3,41.6,16,0,25,45,10,1
1000,2024-09-01 12:26:00,102,36.3,8.28,0.27,stressed,593,30,26.6,57.2,30,3,60,46,5,1
1096,2024-09-01 12:27:00,84,35.5,2.13,0.61,happy,162,71,24.2,62.6,7,10,80,2,1,0
1082,2024-09-01 12:28:00,102,36.8,8.33,0.96,stressed,856,37,29.8,36.3,11,4,97,8,10,1
1060,2024-09-01 12:29:00,72,37.4,0.95,0.66,happy,279,64,26.3,67.8,7,18,52,89,6,0
1083,2024-09-01 12:30:00,89,37.7,8.83,0.08,stressed,633,74,28.9,52.1,12,1,94,11,10,1
1081,2024-09-01 12:31:00,78,36.4,8.23,0.29,happy,410,64,29.2,67.0,22,7,33,10,3,0
1089,2024-09-01 12:32:00,83,35.7,5.67,0.52,stressed,724,36,28.2,36.0,4,12,77,75,6,1
1038,2024-09-01 12:33:00,113,35.4,6.08,0.07,neutral,209,52,22.7,48.3,7,6,11,25,9,1
1008,2024-09-01 12:34:00,104,37.4,3.46,0.68,stressed,614,52,24.3,47.2,2,16,99,56,1,0
1026,2024-09-01 12:35:00,92,36.6,2.02,0.65,happy,357,72,20.0,46.5,42,10,78,82,2,1
1069,2024-09-01 12:36:00,118,37.0,4.55,0.88,happy,798,75,24.5,67.2,4,8,2,79,4,1
1019,2024-09-01 12:37:00,72,35.5,6.57,0.5,stressed,639,68,22.9,64.0,47,10,72,29,3,1
1064,2024-09-01 12:38:00,90,35.0,9.98,0.69,stressed,520,48,21.1,61.8,41,6,9,59,4,0
1015,2024-09-01 12:39:00,97,37.9,8.17,0.18,stressed,347,44,28.4,41.4,41,4,68,4,9,1
1067,2024-09-01 12:40:00,67,37.4,4.34,0.0,happy,552,37,26.7,43.6,24,5,1,63,10,0
1066,2024-09-01 12:41:00,117,36.2,7.43,0.17,neutral,108,62,30.0,40.4,31,12,89,36,9,0
1021,2024-09-01 12:42:00,89,36.4,1.08,0.06,neutral,801,64,25.0,61.7,15,4,69,8,3,1
1072,2024-09-01 12:43:00,78,37.8,4.15,0.43,neutral,387,69,23.3,45.7,10,11,5,30,2,0
1055,2024-09-01 12:44:00,91,35.6,4.25,0.47,happy,564,42,22.6,69.1,23,12,68,65,4,0
1056,2024-09-01 12:45:00,89,37.4,9.99,0.64,happy,174,79,24.4,44.6,40,17,45,79,2,1
1053,2024-09-01 12:46:00,114,35.1,3.91,0.14,neutral,201,60,23.1,36.8,23,11,91,85,6,1
1007,2024-09-01 12:47:00,105,37.6,0.83,0.21,neutral,610,36,29.9,67.2,38,2,82,87,4,1
1006,2024-09-01 12:48:00,97,36.8,0.67,0.8,happy,390,49,21.8,61.3,45,15,23,41,4,0
1075,2024-09-01 12:49:00,76,36.4,6.98,0.58,happy,658,67,20.2,53.3,45,3,36,79,8,1
1000,2024-09-01 12:50:00,93,37.1,2.89,0.03,happy,647,37,21.3,64.3,21,16,89,19,4,1
1053,2024-09-01 12:51:00,75,35.2,8.69,0.85,happy,758,65,28.9,68.0,17,9,78,76,4,0
1011,2024-09-01 12:52:00,118,35.6,4.83,0.63,happy,222,43,26.9,64.5,16,12,15,45,0,0
1079,2024-09-01 12:53:00,96,36.2,3.3,0.19,happy,764,59,27.8,66.2,0,4,51,62,2,0
1013,2024-09-01 12:54:00,114,36.9,7.59,0.25,neutral,529,38,23.2,40.8,11,16,94,16,0,1
1093,2024-09-01 12:55:00,111,35.4,4.18,0.55,happy,415,42,26.2,50.4,22,8,49,20,5,0
1018,2024-09-01 12:56:00,65,36.1,7.37,0.56,stressed,220,41,27.1,61.8,7,1,28,19,1,1
1018,2024-09-01 12:57:00,61,35.8,7.14,0.81,happy,331,31,23.3,51.0,32,15,54,49,4,0
1076,2024-09-01 12:58:00,64,36.9,7.23,0.36,happy,706,67,27.2,55.7,11,16,85,86,8,1
1073,2024-09-01 12:59:00,101,37.8,8.57,0.55,neutral,122,50,26.3,66.9,16,1,54,15,5,0
1092,2024-09-01 13:00:00,78,35.5,8.48,0.58,neutral,989,58,23.0,41.8,29,3,38,86,6,1
1027,2024-09-01 13:01:00,60,35.6,6.65,0.56,happy,726,49,20.5,51.6,38,13,56,10,8,0
1076,2024-09-01 13:02:00,97,36.8,9.57,0.07,happy,561,79,22.4,52.5,42,1,18,66,5,1
1014,2024-09-01 13:03:00,84,36.4,0.21,0.41,stressed,766,38,26.2,44.4,12,15,5,57,10,0
1080,2024-09-01 13:04:00,75,37.2,9.3,0.34,neutral,774,44,26.0,44.7,20,5,49,17,10,0
1062,2024-09-01 13:05:00,89,35.9,1.48,0.99,neutral,688,62,25.1,60.8,8,8,34,90,6,1
1022,2024-09-01 13:06:00,89,36.6,2.12,0.47,happy,391,36,22.5,67.2,27,13,42,48,2,0
1042,2024-09-01 13:07:00,69,36.2,8.17,0.44,happy,827,32,24.4,55.3,6,12,55,26,3,0
1009,2024-09-01 13:08:00,99,35.8,4.0,0.48,stressed,708,52,21.4,49.5,17,10,35,25,2,1
1035,2024-09-01 13:09:00,111,37.2,4.25,0.92,stressed,980,51,26.6,60.0,49,7,14,91,5,0
1062,2024-09-01 13:10:00,83,37.4,2.61,0.61,stressed,298,68,28.7,69.9,41,1,36,96,4,1
1048,2024-09-01 13:11:00,118,36.0,2.24,0.39,stressed,236,42,24.6,33.3,32,18,53,57,0,1
1013,2024-09-01 13:12:00,80,36.9,1.06,0.91,stressed,469,38,22.1,56.1,45,0,80,100,9,0
1095,2024-09-01 13:13:00,110,35.5,1.97,0.93,happy,120,63,28.3,52.2,22,14,7,82,9,0
1033,2024-09-01 13:14:00,111,37.4,5.67,0.26,happy,259,41,23.1,54.4,0,8,12,8,6,1
1094,2024-09-01 13:15:00,98,35.8,7.07,0.39,neutral,421,63,25.9,30.9,38,13,79,7,1,0
1038,2024-09-01 13:16:00,74,35.5,7.39,0.97,neutral,399,74,20.8,68.2,18,15,68,83,4,0
1031,2024-09-01 13:17:00,64,37.8,3.7,0.54,neutral,732,62,27.2,33.4,18,1,63,91,8,0
1079,2024-09-01 13:18:00,95,36.3,9.22,0.43,happy,572,79,24.6,42.3,3,10,50,23,3,1
1089,2024-09-01 13:19:00,110,36.9,3.29,0.2,neutral,804,64,24.2,41.9,6,0,23,84,5,0
1080,2024-09-01 13:20:00,110,37.4,1.11,0.38,neutral,558,57,29.3,59.3,28,1,89,44,3,0
1021,2024-09-01 13:21:00,101,37.1,9.45,0.63,stressed,435,68,24.9,56.8,47,16,82,59,10,0
1099,2024-09-01 13:22:00,81,36.7,5.41,0.04,stressed,826,32,20.2,32.5,38,12,66,9,6,0
1034,2024-09-01 13:23:00,67,36.1,9.71,0.08,neutral,754,76,29.6,36.0,10,2,7,11,8,1
1022,2024-09-01 13:24:00,90,37.8,3.94,0.01,stressed,766,41,20.1,42.8,28,8,25,58,10,1
1024,2024-09-01 13:25:00,111,35.4,7.57,0.22,neutral,115,72,25.4,58.2,7,7,45,81,5,0
1068,2024-09-01 13:26:00,60,37.7,1.1,0.18,stressed,401,42,26.3,67.2,44,13,94,22,9,1
1005,2024-09-01 13:27:00,79,37.1,8.54,0.85,happy,580,32,28.9,42.6,8,8,92,60,9,1
1089,2024-09-01 13:28:00,87,36.7,1.71,0.19,happy,458,47,26.8,51.0,4,3,94,37,10,0
1059,2024-09-01 13:29:00,90,36.0,0.69,0.66,happy,811,76,28.1,44.9,30,2,82,95,2,0
1005,2024-09-01 13:30:00,112,35.4,0.98,0.12,neutral,676,55,27.7,53.1,9,18,46,93,10,0
1018,2024-09-01 13:31:00,83,36.3,5.57,0.59,neutral,118,39,22.1,55.1,42,10,19,54,7,1
1018,2024-09-01 13:32:00,104,37.4,2.92,0.44,neutral,701,33,27.0,50.7,23,3,44,52,8,1
1094,2024-09-01 13:33:00,66,37.2,9.61,0.41,stressed,648,66,26.4,45.6,16,4,85,10,10,0
1086,2024-09-01 13:34:00,61,36.9,8.53,0.86,neutral,797,41,22.4,65.2,46,13,28,76,0,1
1011,2024-09-01 13:35:00,68,38.0,8.03,0.17,neutral,538,45,21.3,62.1,10,14,44,57,10,0
1012,2024-09-01 13:36:00,78,37.9,8.1,0.6,happy,408,46,27.5,69.9,33,15,10,38,7,0
1085,2024-09-01 13:37:00,100,36.2,8.91,0.82,neutral,146,69,29.7,46.5,23,11,0,94,5,1
1049,2024-09-01 13:38:00,108,35.6,8.65,0.71,stressed,230,60,27.4,31.5,7,19,8,15,0,0
1066,2024-09-01 13:39:00,84,36.4,9.28,0.98,happy,187,55,27.5,56.1,43,13,81,29,8,0
1075,2024-09-01 13:40:00,82,37.5,9.34,0.0,happy,441,31,21.7,61.3,38,3,0,12,10,1
1030,2024-09-01 13:41:00,109,36.4,2.98,0.88,stressed,161,58,22.5,67.5,23,2,68,91,10,1
1076,2024-09-01 13:42:00,69,36.0,2.2,0.61,neutral,228,59,25.9,30.4,1,6,54,98,0,1
1022,2024-09-01 13:43:00,82,37.2,6.43,0.0,happy,138,77,20.3,65.2,7,4,75,53,7,0
1076,2024-09-01 13:44:00,92,37.0,1.23,0.47,happy,940,76,26.7,50.7,30,17,91,17,0,1
1069,2024-09-01 13:45:00,102,37.9,2.11,0.77,neutral,260,40,21.4,45.0,46,16,23,49,7,0
1057,2024-09-01 13:46:00,78,36.6,7.73,0.18,stressed,890,66,24.1,38.9,43,11,100,28,1,0
1066,2024-09-01 13:47:00,114,37.9,6.49,0.68,neutral,773,63,23.2,62.6,34,3,29,82,1,0
1070,2024-09-01 13:48:00,110,35.9,6.51,0.14,stressed,148,36,21.1,44.5,3,10,82,3,9,1
1009,2024-09-01 13:49:00,93,37.6,9.51,0.8,neutral,736,68,25.8,54.2,11,13,38,62,7,0
1094,2024-09-01 13:50:00,96,36.1,6.68,0.57,happy,838,58,23.6,50.5,38,6,39,36,3,0
1067,2024-09-01 13:51:00,62,37.4,4.31,0.03,neutral,404,62,20.4,40.5,15,7,58,35,6,1
1043,2024-09-01 13:52:00,104,37.8,2.8,0.09,neutral,493,78,24.4,61.5,21,9,52,19,9,1
1069,2024-09-01 13:53:00,116,36.9,3.39,0.86,happy,451,56,25.9,41.9,16,10,84,77,9,0
1081,2024-09-01 13:54:00,66,37.2,2.78,0.03,happy,933,45,21.3,61.5,24,5,22,18,9,0
1070,2024-09-01 13:55:00,102,37.9,0.35,0.3,stressed,170,46,25.8,46.4,14,8,2,38,4,0
1097,2024-09-01 13:56:00,108,36.1,2.62,0.57,stressed,934,40,23.0,31.2,19,5,72,6,1,0
1086,2024-09-01 13:57:00,60,36.5,8.35,0.21,neutral,858,43,22.6,60.7,30,6,13,26,10,0
1007,2024-09-01 13:58:00,113,37.7,7.28,0.22,neutral,559,42,28.0,66.0,49,17,30,29,10,0
1087,2024-09-01 13:59:00,95,37.0,6.22,0.78,happy,138,64,24.7,34.8,4,6,5,76,1,0
1027,2024-09-01 14:00:00,60,37.6,9.02,0.29,happy,199,55,23.8,53.4,29,6,0,96,7,1
1054,2024-09-01 14:01:00,100,36.9,2.64,0.04,neutral,574,54,28.1,32.9,26,13,74,97,2,1
1066,2024-09-01 14:02:00,89,37.2,5.78,0.72,neutral,612,69,29.1,63.2,45,14,54,35,9,0
1076,2024-09-01 14:03:00,109,35.0,0.31,0.95,neutral,785,73,23.2,69.5,13,17,84,99,7,0
1038,2024-09-01 14:04:00,91,36.0,8.92,0.83,stressed,775,72,20.5,49.8,45,3,17,23,2,0
1032,2024-09-01 14:05:00,108,37.3,4.48,0.55,neutral,991,41,25.4,42.5,16,3,87,63,4,0
1079,2024-09-01 14:06:00,78,36.2,1.78,0.42,happy,783,76,27.2,63.8,29,8,69,97,2,1
1074,2024-09-01 14:07:00,106,36.1,2.39,0.93,neutral,642,33,25.9,50.8,45,4,33,96,0,0
1028,2024-09-01 14:08:00,69,37.9,8.48,0.77,happy,196,71,26.9,48.0,3,18,71,24,8,0
1088,2024-09-01 14:09:00,103,36.7,1.09,0.57,happy,721,77,26.5,39.1,41,3,16,85,4,1
1016,2024-09-01 14:10:00,107,35.6,9.25,0.88,stressed,797,70,29.6,54.6,3,1,30,10,2,1
1036,2024-09-01 14:11:00,103,36.4,3.73,0.6,happy,487,78,28.7,54.3,2,10,93,64,3,0
1005,2024-09-01 14:12:00,92,36.6,2.51,0.97,stressed,611,56,21.3,40.5,6,15,93,37,5,0
1045,2024-09-01 14:13:00,104,38.0,3.32,0.86,neutral,152,74,24.5,38.5,38,2,1,91,7,0
1013,2024-09-01 14:14:00,63,37.2,4.09,0.55,happy,572,37,24.5,47.5,34,19,28,88,1,1
1082,2024-09-01 14:15:00,79,36.6,5.48,0.92,neutral,714,37,24.6,48.0,12,8,15,15,1,0
1036,2024-09-01 14:16:00,113,36.3,5.87,0.34,neutral,960,58,29.3,35.1,35,3,68,46,2,1
1075,2024-09-01 14:17:00,103,37.7,4.48,0.7,happy,284,32,23.3,41.0,35,0,69,8,5,0
1082,2024-09-01 14:18:00,110,36.9,4.46,0.17,neutral,300,50,26.1,36.4,46,14,81,20,8,0
1084,2024-09-01 14:19:00,74,36.1,2.85,0.9,happy,177,60,29.0,66.1,27,1,76,13,8,1
1028,2024-09-01 14:20:00,100,36.4,3.84,0.25,happy,347,42,20.5,33.0,31,6,34,96,9,1
1091,2024-09-01 14:21:00,113,35.8,4.67,0.95,neutral,533,60,28.8,65.2,43,17,57,20,8,0
1080,2024-09-01 14:22:00,89,37.9,5.98,0.02,happy,872,46,27.6,51.1,13,14,3,41,8,1
1048,2024-09-01 14:23:00,66,37.1,1.31,0.68,stressed,919,77,22.1,56.6,35,15,7,20,5,0
1001,2024-09-01 14:24:00,97,36.2,7.64,0.15,stressed,131,61,23.3,66.9,34,2,32,65,10,1
1069,2024-09-01 14:25:00,100,35.5,6.81,0.77,neutral,745,53,23.1,44.6,37,2,53,18,9,0
1088,2024-09-01 14:26:00,77,35.5,2.99,0.49,happy,552,31,22.2,58.1,46,6,74,19,2,1
1082,2024-09-01 14:27:00,118,36.4,4.59,0.91,neutral,704,71,26.4,56.9,4,16,6,2,4,1
1069,2024-09-01 14:28:00,89,36.4,9.47,0.72,neutral,605,32,29.8,69.5,5,7,24,34,5,0
1064,2024-09-01 14:29:00,67,36.3,0.2,0.77,happy,480,55,21.7,31.8,11,18,18,82,8,0
1045,2024-09-01 14:30:00,80,37.6,8.11,0.12,neutral,959,31,22.3,48.2,38,4,57,14,8,1
1062,2024-09-01 14:31:00,109,37.9,5.12,0.1,happy,493,62,22.9,69.6,42,6,59,17,2,0
1097,2024-09-01 14:32:00,104,36.1,6.19,0.85,happy,506,63,29.4,43.1,48,18,66,21,6,0
1084,2024-09-01 14:33:00,66,35.9,6.85,0.23,neutral,980,55,26.3,68.6,11,7,35,56,8,0
1020,2024-09-01 14:34:00,103,37.3,4.56,0.87,stressed,280,63,22.1,62.7,7,1,64,92,2,1
1026,2024-09-01 14:35:00,64,36.3,1.92,0.14,stressed,416,67,28.0,43.6,44,7,58,58,9,1
1062,2024-09-01 14:36:00,91,35.7,9.1,0.31,stressed,758,43,29.2,31.2,17,13,98,58,4,0
1022,2024-09-01 14:37:00,75,35.5,7.4,0.93,happy,743,60,24.0,41.2,17,9,10,16,0,1
1099,2024-09-01 14:38:00,99,35.8,5.6,0.84,neutral,771,49,21.7,34.9,9,17,45,10,8,0
1099,2024-09-01 14:39:00,85,35.0,4.48,0.05,happy,951,39,23.1,47.1,5,17,91,1,9,0
1095,2024-09-01 14:40:00,86,37.8,4.99,0.45,neutral,401,49,22.2,67.6,4,15,70,9,0,0
1038,2024-09-01 14:41:00,113,36.3,8.24,0.91,happy,673,62,22.0,50.5,44,14,77,85,3,0
1057,2024-09-01 14:42:00,98,35.2,0.13,0.01,neutral,959,74,21.7,47.9,22,6,84,16,3,1
1044,2024-09-01 14:43:00,118,35.5,8.65,0.11,stressed,409,77,28.8,38.6,24,11,5,89,7,0
1080,2024-09-01 14:44:00,87,36.0,0.47,0.65,stressed,991,31,20.9,54.9,6,2,99,46,4,0
1013,2024-09-01 14:45:00,92,36.7,6.16,0.1,stressed,967,75,24.1,48.2,42,0,96,66,2,1
1021,2024-09-01 14:46:00,61,37.1,3.33,0.45,stressed,826,41,20.1,60.9,44,10,6,37,0,1
1016,2024-09-01 14:47:00,100,35.9,6.78,0.51,neutral,934,45,22.9,50.6,4,2,60,50,0,1
1028,2024-09-01 14:48:00,74,37.9,0.86,0.86,neutral,891,38,27.1,65.5,30,0,59,21,3,0
1037,2024-09-01 14:49:00,98,37.3,5.56,0.96,stressed,677,40,22.0,61.3,18,11,30,83,6,1
1089,2024-09-01 14:50:00,66,37.5,8.55,0.51,neutral,629,50,30.0,35.8,35,11,90,98,7,0
1030,2024-09-01 14:51:00,79,36.0,4.95,0.51,happy,852,41,20.5,35.4,43,19,22,58,0,1
1097,2024-09-01 14:52:00,72,36.1,0.84,0.73,neutral,707,33,21.4,31.0,49,15,0,78,7,1
1057,2024-09-01 14:53:00,91,36.6,0.37,0.19,neutral,659,55,27.9,44.8,34,4,40,9,4,0
1090,2024-09-01 14:54:00,88,36.4,6.21,0.94,happy,659,48,29.8,32.2,42,12,89,32,5,1
1016,2024-09-01 14:55:00,63,35.8,0.7,0.0,stressed,929,71,29.5,48.0,8,2,35,86,7,0
1022,2024-09-01 14:56:00,78,38.0,0.71,0.0,happy,339,76,28.0,39.7,23,4,56,5,9,0
1097,2024-09-01 14:57:00,69,37.5,4.25,0.63,stressed,321,46,29.7,49.9,17,0,34,30,0,1
1081,2024-09-01 14:58:00,95,35.7,2.1,0.34,happy,841,73,28.4,36.3,43,14,49,25,0,1
1084,2024-09-01 14:59:00,71,37.7,2.04,0.4,stressed,766,30,20.6,52.0,8,1,52,12,7,0
1019,2024-09-01 15:00:00,117,36.8,4.81,0.22,happy,673,77,28.5,68.7,37,13,66,15,7,1
1095,2024-09-01 15:01:00,81,35.0,2.81,0.41,neutral,201,37,24.8,55.5,33,17,83,35,3,1
1075,2024-09-01 15:02:00,86,36.0,2.19,0.83,happy,480,59,24.6,52.6,32,2,51,92,10,0
1003,2024-09-01 15:03:00,94,35.1,5.14,0.7,happy,457,70,20.0,61.5,3,0,41,86,4,0
1072,2024-09-01 15:04:00,117,35.3,2.91,0.09,stressed,433,53,26.2,30.2,19,14,20,75,8,0
1074,2024-09-01 15:05:00,99,35.5,0.8,0.06,stressed,932,72,26.7,41.3,22,10,29,35,1,0
1048,2024-09-01 15:06:00,76,36.5,6.83,0.51,neutral,407,46,27.9,69.5,49,15,62,44,0,0
1093,2024-09-01 15:07:00,65,36.1,5.86,0.73,happy,100,59,23.3,61.3,35,13,37,24,6,0
1025,2024-09-01 15:08:00,104,35.4,2.12,0.66,neutral,651,70,21.3,33.6,25,6,41,23,9,1
1031,2024-09-01 15:09:00,109,36.2,5.82,0.86,stressed,683,72,24.4,43.1,42,5,93,90,3,0
1027,2024-09-01 15:10:00,107,35.9,9.56,0.13,happy,244,38,23.6,47.6,0,14,25,96,6,0
1050,2024-09-01 15:11:00,102,36.2,9.56,0.61,neutral,100,31,27.5,67.4,38,13,5,18,10,1
1039,2024-09-01 15:12:00,73,35.5,5.32,0.77,neutral,689,55,22.3,53.4,42,19,86,64,2,1
1036,2024-09-01 15:13:00,92,36.8,0.98,0.94,stressed,590,61,21.4,33.1,31,6,6,28,10,1
1050,2024-09-01 15:14:00,103,35.1,4.58,0.1,happy,591,56,24.4,50.4,47,17,92,92,3,0
1056,2024-09-01 15:15:00,111,36.2,0.27,0.24,stressed,816,70,26.3,41.6,27,8,19,44,9,1
1079,2024-09-01 15:16:00,87,37.7,4.15,0.35,stressed,816,40,22.8,43.5,23,11,74,61,7,0
1071,2024-09-01 15:17:00,97,36.3,9.09,0.54,happy,934,30,21.1,34.6,12,19,5,42,0,1
1066,2024-09-01 15:18:00,66,36.3,4.67,0.41,happy,602,66,24.4,48.4,32,6,83,16,6,0
1002,2024-09-01 15:19:00,70,35.2,5.5,0.86,stressed,633,47,29.6,56.8,11,16,49,59,6,1
1073,2024-09-01 15:20:00,92,36.8,1.58,0.95,stressed,902,37,29.7,60.4,32,17,26,93,5,1
1062,2024-09-01 15:21:00,62,37.8,0.16,0.07,happy,923,56,27.1,57.8,13,17,93,24,10,1
1011,2024-09-01 15:22:00,81,35.9,9.93,0.7,neutral,481,47,27.8,56.4,12,17,79,96,0,0
1078,2024-09-01 15:23:00,72,36.2,3.38,0.11,neutral,331,38,22.0,64.8,47,1,47,33,10,0
1090,2024-09-01 15:24:00,88,36.8,2.79,0.9,happy,656,31,23.7,43.3,36,4,32,40,9,0
1050,2024-09-01 15:25:00,65,35.3,5.71,0.14,happy,953,46,26.0,38.6,26,3,78,13,3,1
1010,2024-09-01 15:26:00,101,37.9,7.45,0.99,happy,388,40,27.5,33.6,3,16,95,56,7,1
1005,2024-09-01 15:27:00,113,36.4,2.51,0.43,neutral,495,75,21.7,36.6,3,10,84,25,1,1
1011,2024-09-01 15:28:00,98,35.3,5.24,0.38,happy,808,35,24.6,36.0,39,5,98,17,9,1
1081,2024-09-01 15:29:00,102,36.0,3.33,0.59,stressed,229,34,21.6,66.5,46,2,53,19,10,1
1024,2024-09-01 15:30:00,114,36.1,4.81,0.39,happy,414,41,26.3,37.2,15,7,0,70,1,1
1097,2024-09-01 15:31:00,87,36.0,1.61,0.23,happy,609,73,27.7,33.8,38,1,25,29,4,1
1025,2024-09-01 15:32:00,117,37.1,5.1,0.63,stressed,962,71,28.3,46.0,39,4,99,28,0,1
1087,2024-09-01 15:33:00,74,36.0,0.47,0.73,happy,849,64,27.3,36.8,17,9,90,65,7,0
1057,2024-09-01 15:34:00,83,36.0,8.4,0.95,stressed,896,53,21.6,35.2,15,5,80,11,9,1
1079,2024-09-01 15:35:00,102,36.0,6.28,0.41,neutral,832,59,28.3,44.5,46,12,63,20,3,1
1035,2024-09-01 15:36:00,109,37.3,9.41,0.71,neutral,601,46,23.3,66.8,30,5,59,73,5,0
1035,2024-09-01 15:37:00,85,35.9,6.0,0.83,happy,922,76,28.4,31.2,25,3,14,33,5,0
1020,2024-09-01 15:38:00,60,35.0,1.82,0.83,neutral,961,65,22.5,38.3,22,0,21,37,3,0
1093,2024-09-01 15:39:00,85,36.1,4.84,0.03,happy,249,35,24.8,63.0,47,1,25,96,4,0
1048,2024-09-01 15:40:00,105,35.8,6.65,0.36,happy,986,61,25.8,39.8,47,15,8,69,10,0
1083,2024-09-01 15:41:00,90,37.7,3.74,0.01,stressed,824,63,20.3,47.6,1,7,32,59,5,1
1059,2024-09-01 15:42:00,82,36.4,5.53,0.56,stressed,716,73,29.0,33.9,37,19,59,84,0,1
1061,2024-09-01 15:43:00,91,35.7,1.63,0.87,happy,788,45,25.1,61.8,10,13,58,55,5,1
1018,2024-09-01 15:44:00,103,37.9,7.77,0.81,neutral,495,36,21.9,59.5,4,14,10,58,6,1
1010,2024-09-01 15:45:00,60,35.7,9.1,0.81,happy,810,61,21.6,35.1,46,7,18,55,5,1
1077,2024-09-01 15:46:00,77,37.3,3.15,0.35,neutral,316,46,26.9,67.9,13,9,20,91,3,1
1099,2024-09-01 15:47:00,76,36.9,7.93,0.05,stressed,580,61,20.8,53.6,15,5,41,57,5,1
1079,2024-09-01 15:48:00,105,36.4,0.92,0.17,neutral,627,43,24.4,61.9,47,16,1,72,1,0
1002,2024-09-01 15:49:00,103,36.2,2.47,0.67,happy,267,55,25.4,60.6,40,6,10,84,0,0
1056,2024-09-01 15:50:00,87,37.6,4.62,0.13,neutral,272,38,22.3,50.8,36,13,50,73,5,1
1085,2024-09-01 15:51:00,60,36.4,3.86,0.13,neutral,675,42,21.3,59.9,20,16,62,54,0,0
1068,2024-09-01 15:52:00,110,36.1,6.2,0.35,happy,802,79,24.9,39.5,7,10,3,28,9,1
1052,2024-09-01 15:53:00,95,36.1,5.63,0.09,stressed,790,54,23.4,30.9,13,7,7,79,3,1
1065,2024-09-01 15:54:00,64,35.8,0.87,0.33,happy,336,41,21.4,43.7,8,7,46,82,5,0
1011,2024-09-01 15:55:00,64,36.2,1.32,0.97,stressed,109,74,22.1,36.1,11,8,8,31,5,0
1061,2024-09-01 15:56:00,61,35.4,0.52,0.02,neutral,175,45,24.7,69.2,14,0,41,11,7,0
1044,2024-09-01 15:57:00,70,35.2,9.53,0.83,stressed,313,78,21.3,66.9,24,12,41,23,10,1
1056,2024-09-01 15:58:00,94,36.6,6.45,0.99,neutral,220,59,29.4,35.8,20,8,0,41,0,1
1001,2024-09-01 15:59:00,89,36.4,8.56,0.44,stressed,272,50,27.8,43.8,45,7,88,64,0,1
